,Date,Value (USD)
2687,2014-04-21,10332.696
2688,2014-04-22,10327.677
2689,2014-04-23,10341.421
2690,2014-04-24,10328.919
2691,2014-04-25,10327.274
2692,2014-04-28,10328.151
2693,2014-04-29,10321.256
2694,2014-04-30,10341.430
2695,2014-05-01,10364.607
2696,2014-05-02,10370.007
2697,2014-05-05,10372.732
2698,2014-05-06,10379.514
2699,2014-05-07,10427.701
2700,2014-05-08,10408.588
2701,2014-05-09,10415.592
2702,2014-05-12,10378.948
2703,2014-05-13,10378.681
2704,2014-05-14,10366.019
2705,2014-05-15,10367.960
2706,2014-05-16,10368.214
2707,2014-05-19,10369.263
2708,2014-05-20,10363.277
2709,2014-05-21,10338.200
2710,2014-05-22,10338.594
2711,2014-05-23,10331.862
2712,2014-05-26,10324.033
2713,2014-05-27,10336.847
2714,2014-05-28,10331.444
2715,2014-05-29,10292.835
2716,2014-05-30,10309.822
2717,2014-06-02,10318.200
2718,2014-06-03,10286.215
2719,2014-06-04,10292.625
2720,2014-06-05,10285.023
2721,2014-06-06,10331.601
2722,2014-06-09,10331.091
2723,2014-06-10,10321.552
2724,2014-06-11,10317.606
2725,2014-06-12,10337.616
2726,2014-06-13,10377.332
2727,2014-06-16,10365.765
2728,2014-06-17,10381.159
2729,2014-06-18,10359.814
2730,2014-06-19,10394.821
2731,2014-06-20,10405.809
2732,2014-06-23,10398.612
2733,2014-06-24,10408.872
2734,2014-06-25,10394.467
2735,2014-06-26,10415.996
2736,2014-06-27,10417.874
2737,2014-06-30,10430.569
2738,2014-07-01,10453.029
2739,2014-07-02,10466.595
2740,2014-07-03,10445.803
2741,2014-07-04,10409.793
2742,2014-07-07,10405.227
2743,2014-07-08,10415.372
2744,2014-07-09,10430.355
2745,2014-07-10,10440.500
2746,2014-07-11,10422.338
2747,2014-07-14,10421.308
2748,2014-07-15,10428.974
2749,2014-07-16,10406.849
2750,2014-07-17,10395.701
2751,2014-07-18,10387.437
2752,2014-07-21,10404.104
2753,2014-07-22,10394.554
2754,2014-07-23,10381.984
2755,2014-07-24,10386.546
2756,2014-07-25,10376.787
2757,2014-07-28,10358.990
2758,2014-07-29,10363.767
2759,2014-07-30,10340.843
2760,2014-07-31,10317.518
2761,2014-08-01,10315.278
2762,2014-08-04,10323.590
2763,2014-08-05,10330.860
2764,2014-08-06,10301.821
2765,2014-08-07,10321.538
2766,2014-08-08,10297.991
2767,2014-08-11,10309.156
2768,2014-08-12,10305.446
2769,2014-08-13,10300.358
2770,2014-08-14,10309.708
2771,2014-08-15,10312.321
2772,2014-08-18,10327.121
2773,2014-08-19,10316.202
2774,2014-08-20,10292.781
2775,2014-08-21,10267.364
2776,2014-08-22,10278.365
2777,2014-08-25,10249.537
2778,2014-08-26,10242.862
2779,2014-08-27,10245.720
2780,2014-08-28,10264.650
2781,2014-08-29,10267.778
2782,2014-09-01,10244.504
2783,2014-09-02,10249.069
2784,2014-09-03,10230.603
2785,2014-09-04,10246.653
2786,2014-09-05,10161.333
2787,2014-09-08,10167.008
2788,2014-09-09,10116.974
2789,2014-09-10,10132.732
2790,2014-09-11,10118.180
2791,2014-09-12,10117.402
2792,2014-09-15,10110.483
2793,2014-09-16,10112.667
2794,2014-09-17,10139.673
2795,2014-09-18,10072.662
2796,2014-09-19,10134.413
2797,2014-09-22,10094.522
2798,2014-09-23,10083.626
2799,2014-09-24,10075.006
2800,2014-09-25,10043.318
2801,2014-09-26,10009.615
2802,2014-09-29,9946.6696
2803,2014-09-30,9919.3964
2804,2014-10-01,9928.9310
2805,2014-10-02,9918.3281
2806,2014-10-03,9975.7945
2807,2014-10-06,9844.2435
2808,2014-10-07,9934.2828
2809,2014-10-08,9947.1649
2810,2014-10-09,10004.510
2811,2014-10-10,9964.4697
2812,2014-10-13,9936.3097
2813,2014-10-14,9982.6443
2814,2014-10-15,9926.8305
2815,2014-10-16,10036.623
2816,2014-10-17,10035.996
2817,2014-10-20,10014.808
2818,2014-10-21,10041.079
2819,2014-10-22,10029.325
2820,2014-10-23,9982.4745
2821,2014-10-24,9977.6201
2822,2014-10-27,10000.569
2823,2014-10-28,10019.610
2824,2014-10-29,10054.142
2825,2014-10-30,9969.0300
2826,2014-10-31,9991.3197
2827,2014-11-03,9926.7555
2828,2014-11-04,9905.3139
2829,2014-11-05,9956.7190
2830,2014-11-06,9889.1699
2831,2014-11-07,9838.6965
2832,2014-11-10,9914.5067
2833,2014-11-11,9897.7115
2834,2014-11-12,9941.7639
2835,2014-11-13,9930.8880
2836,2014-11-14,9933.6137
2837,2014-11-17,9967.5396
2838,2014-11-18,9941.9008
2839,2014-11-19,9957.5549
2840,2014-11-20,9937.8605
2841,2014-11-21,9952.9522
2842,2014-11-24,9935.3693
2843,2014-11-25,9947.1491
2844,2014-11-26,9953.6795
2845,2014-11-27,9973.5248
2846,2014-11-28,9947.4411
2847,2014-12-01,9893.4654
2848,2014-12-02,9947.7230
2849,2014-12-03,9897.0047
2850,2014-12-04,9865.6000
2851,2014-12-05,9906.1605
2852,2014-12-08,9833.5204
2853,2014-12-09,9853.1558
2854,2014-12-10,9902.2562
2855,2014-12-11,9957.4278
2856,2014-12-12,9913.9273
2857,2014-12-15,9927.3008
2858,2014-12-16,9906.6845
2859,2014-12-17,9944.7077
2860,2014-12-18,9855.5633
2861,2014-12-19,9845.3988
2862,2014-12-22,9799.4989
2863,2014-12-23,9798.1775
2864,2014-12-24,9765.7619
2865,2014-12-25,9781.5821
2866,2014-12-26,9792.4414
2867,2014-12-29,9758.9379
2868,2014-12-30,9747.2156
2869,2014-12-31,9756.8297
2870,2015-01-01,9702.3725
2871,2015-01-02,9702.4681
2872,2015-01-05,9589.5633
2873,2015-01-06,9585.8969
2874,2015-01-07,9537.6506
2875,2015-01-08,9505.5898
2876,2015-01-09,9473.2227
2877,2015-01-12,9533.7457
2878,2015-01-13,9504.7224
2879,2015-01-14,9462.2890
2880,2015-01-15,9467.6637
2881,2015-01-16,11274.489
2882,2015-01-19,11248.201
2883,2015-01-20,11227.774
2884,2015-01-21,11248.690
2885,2015-01-22,11200.405
2886,2015-01-23,11162.415
2887,2015-01-26,11121.921
2888,2015-01-27,11178.150
2889,2015-01-28,11268.680
2890,2015-01-29,11154.053
2891,2015-01-30,11076.090
2892,2015-02-02,11045.833
2893,2015-02-03,11072.006
2894,2015-02-04,11176.860
2895,2015-02-05,11058.488
2896,2015-02-06,11184.359
2897,2015-02-09,11111.016
2898,2015-02-10,11149.163
2899,2015-02-11,11053.243
2900,2015-02-12,11024.335
2901,2015-02-13,11119.141
2902,2015-02-16,11167.925
2903,2015-02-17,11149.606
2904,2015-02-18,11224.715
2905,2015-02-19,11167.419
2906,2015-02-20,11135.882
2907,2015-02-23,11098.558
2908,2015-02-24,11063.257
2909,2015-02-25,11130.874
2910,2015-02-26,11188.803
2911,2015-02-27,11112.455
2912,2015-03-02,11101.701
2913,2015-03-03,11080.936
2914,2015-03-04,11130.015
2915,2015-03-05,11032.285
2916,2015-03-06,10982.495
2917,2015-03-09,10800.415
2918,2015-03-10,10786.510
2919,2015-03-11,10690.828
2920,2015-03-12,10581.081
2921,2015-03-13,10620.481
2922,2015-03-16,10523.217
2923,2015-03-17,10564.820
2924,2015-03-18,10560.517
2925,2015-03-19,10776.096
2926,2015-03-20,10614.490
2927,2015-03-23,10744.938
2928,2015-03-24,10806.939
2929,2015-03-25,10762.776
2930,2015-03-26,10807.219
2931,2015-03-27,10763.965
2932,2015-03-30,10772.999
2933,2015-03-31,10718.151
2934,2015-04-01,10680.187
2935,2015-04-02,10714.363
2936,2015-04-03,10762.215
2937,2015-04-06,10863.082
2938,2015-04-07,10815.720
2939,2015-04-08,10736.908
2940,2015-04-09,10737.458
2941,2015-04-10,10620.864
2942,2015-04-13,10564.745
2943,2015-04-14,10556.157
2944,2015-04-15,10630.545
2945,2015-04-16,10665.879
2946,2015-04-17,10738.847
2947,2015-04-20,10782.805
2948,2015-04-21,10730.457
2949,2015-04-22,10736.844
2950,2015-04-23,10765.454
2951,2015-04-24,10815.473
2952,2015-04-27,10887.104
2953,2015-04-28,10896.469
2954,2015-04-29,10987.584
2955,2015-04-30,11132.592
2956,2015-05-01,11209.408
2957,2015-05-04,11133.416
2958,2015-05-05,11116.032
2959,2015-05-06,11153.868
2960,2015-05-07,11214.060
2961,2015-05-08,11269.490
2962,2015-05-11,11265.523
2963,2015-05-12,11270.416
2964,2015-05-13,11340.917
2965,2015-05-14,11429.330
2966,2015-05-15,11445.528
2967,2015-05-18,11444.568
2968,2015-05-19,11388.803
2969,2015-05-20,11294.476
2970,2015-05-21,11273.477
2971,2015-05-22,11301.686
2972,2015-05-25,11207.064
2973,2015-05-26,11197.013
2974,2015-05-27,11127.917
2975,2015-05-28,11131.623
2976,2015-05-29,11159.350
2977,2015-06-01,11144.231
2978,2015-06-02,11107.278
2979,2015-06-03,11257.456
2980,2015-06-04,11278.249
2981,2015-06-05,11252.853
2982,2015-06-08,11191.172
2983,2015-06-09,11280.295
2984,2015-06-10,11301.508
2985,2015-06-11,11322.228
2986,2015-06-12,11307.534
2987,2015-06-15,11299.843
2988,2015-06-16,11326.229
2989,2015-06-17,11318.040
2990,2015-06-18,11327.372
2991,2015-06-19,11364.503
2992,2015-06-22,11349.051
2993,2015-06-23,11315.148
2994,2015-06-24,11290.984
2995,2015-06-25,11298.350
2996,2015-06-26,11305.449
2997,2015-06-29,11202.410
2998,2015-06-30,11296.490
2999,2015-07-01,11258.452
3000,2015-07-02,11177.527
3001,2015-07-03,11199.659
3002,2015-07-06,11122.696
3003,2015-07-07,11127.090
3004,2015-07-08,11099.418
3005,2015-07-09,11125.844
3006,2015-07-10,11149.903
3007,2015-07-13,11158.206
3008,2015-07-14,11106.162
3009,2015-07-15,11145.880
3010,2015-07-16,11024.388
3011,2015-07-17,10954.039
3012,2015-07-20,10941.034
3013,2015-07-21,11049.652
3014,2015-07-22,11120.136
3015,2015-07-23,11099.888
3016,2015-07-24,11099.997
3017,2015-07-27,11054.992
3018,2015-07-28,11102.359
3019,2015-07-29,11184.680
3020,2015-07-30,11130.655
3021,2015-07-31,11096.331
3022,2015-08-03,11075.204
3023,2015-08-04,11050.686
3024,2015-08-05,11027.809
3025,2015-08-06,11026.393
3026,2015-08-07,11042.583
3027,2015-08-10,11079.393
3028,2015-08-11,11112.421
3029,2015-08-12,11053.043
3030,2015-08-13,11167.479
3031,2015-08-14,11135.234
3032,2015-08-17,11113.109
3033,2015-08-18,11125.518
3034,2015-08-19,11128.081
3035,2015-08-20,11170.053
3036,2015-08-21,11206.805
3037,2015-08-24,11187.531
3038,2015-08-25,11106.154
3039,2015-08-26,11075.481
3040,2015-08-27,11105.117
3041,2015-08-28,11155.652
3042,2015-08-31,11135.519
3043,2015-09-01,11086.948
3044,2015-09-02,11028.119
3045,2015-09-03,11115.867
3046,2015-09-04,11155.388
3047,2015-09-07,11037.456
3048,2015-09-08,11001.114
3049,2015-09-09,11178.432
3050,2015-09-10,10988.334
3051,2015-09-11,11063.681
3052,2015-09-14,11086.683
3053,2015-09-15,11118.194
3054,2015-09-16,11129.965
3055,2015-09-17,11140.300
3056,2015-09-18,11177.829
3057,2015-09-21,11194.722
3058,2015-09-22,11104.720
3059,2015-09-23,11034.443
3060,2015-09-24,11015.547
3061,2015-09-25,11100.236
3062,2015-09-28,11183.563
3063,2015-09-29,11066.603
3064,2015-09-30,11145.965
3065,2015-10-01,11207.295
3066,2015-10-02,11229.294
3067,2015-10-05,11302.633
3068,2015-10-06,11345.784
3069,2015-10-07,11416.247
3070,2015-10-08,11447.154
3071,2015-10-09,11519.375
3072,2015-10-12,11559.007
3073,2015-10-13,11566.601
3074,2015-10-14,11512.825
3075,2015-10-15,11645.503
3076,2015-10-16,11669.209
3077,2015-10-19,11616.799
3078,2015-10-20,11599.477
3079,2015-10-21,11595.848
3080,2015-10-22,11538.638
3081,2015-10-23,11540.421
3082,2015-10-26,11503.133
3083,2015-10-27,11522.136
3084,2015-10-28,11469.811
3085,2015-10-29,11414.376
3086,2015-10-30,11444.509
3087,2015-11-02,11499.575
3088,2015-11-03,11498.708
3089,2015-11-04,11472.436
3090,2015-11-05,11408.195
3091,2015-11-06,11411.788
3092,2015-11-09,11293.705
3093,2015-11-10,11313.809
3094,2015-11-11,11309.429
3095,2015-11-12,11328.710
3096,2015-11-13,11356.857
3097,2015-11-16,11302.773
3098,2015-11-17,11278.177
3099,2015-11-18,11258.132
3100,2015-11-19,11250.498
3101,2015-11-20,11313.821
3102,2015-11-23,11265.236
3103,2015-11-24,11267.376
3104,2015-11-25,11287.689
3105,2015-11-26,11249.470
3106,2015-11-27,11228.292
3107,2015-11-30,11156.961
3108,2015-12-01,11171.217
3109,2015-12-02,11200.937
3110,2015-12-03,11286.317
3111,2015-12-04,11565.507
3112,2015-12-07,11562.827
3113,2015-12-08,11491.251
3114,2015-12-09,11505.467
3115,2015-12-10,11582.001
3116,2015-12-11,11564.465
3117,2015-12-14,11525.635
3118,2015-12-15,11553.080
3119,2015-12-16,11527.823
3120,2015-12-17,11494.299
3121,2015-12-18,11406.800
3122,2015-12-21,11389.157
3123,2015-12-22,11384.646
3124,2015-12-23,11411.513
3125,2015-12-24,11466.287
3126,2015-12-25,11486.789
3127,2015-12-28,11479.745
3128,2015-12-29,11432.864
3129,2015-12-30,11482.091
3130,2015-12-31,11450.896
3131,2016-01-01,11427.829
3132,2016-01-04,11456.675
3133,2016-01-05,11399.311
3134,2016-01-06,11358.629
3135,2016-01-07,11292.063
3136,2016-01-08,11266.716
3137,2016-01-11,11201.596
3138,2016-01-12,11172.268
3139,2016-01-13,11146.457
3140,2016-01-14,11072.314
3141,2016-01-15,11077.366
3142,2016-01-18,10903.728
3143,2016-01-19,10925.569
3144,2016-01-20,10907.627
3145,2016-01-21,10967.749
3146,2016-01-22,11073.977
3147,2016-01-25,11172.156
3148,2016-01-26,11132.096
3149,2016-01-27,11268.130
3150,2016-01-28,11293.232
3151,2016-01-29,11342.381
3152,2016-02-01,11308.072
3153,2016-02-02,11364.895
3154,2016-02-03,11373.175
3155,2016-02-04,11558.990
3156,2016-02-05,11643.510
3157,2016-02-08,11565.447
3158,2016-02-09,11555.483
3159,2016-02-10,11598.228
3160,2016-02-11,11613.475
3161,2016-02-12,11624.048
3162,2016-02-15,11645.386
3163,2016-02-16,11641.518
3164,2016-02-17,11578.609
3165,2016-02-18,11640.702
3166,2016-02-19,11646.425
3167,2016-02-22,11622.838
3168,2016-02-23,11635.700
3169,2016-02-24,11530.625
3170,2016-02-25,11462.535
3171,2016-02-26,11493.267
3172,2016-02-29,11407.104
3173,2016-03-01,11460.978
3174,2016-03-02,11490.645
3175,2016-03-03,11586.406
3176,2016-03-04,11660.582
3177,2016-03-07,11701.433
3178,2016-03-08,11721.023
3179,2016-03-09,11688.062
3180,2016-03-10,11676.711
3181,2016-03-11,11765.582
3182,2016-03-14,11824.811
3183,2016-03-15,11765.024
3184,2016-03-16,11708.721
3185,2016-03-17,11836.980
3186,2016-03-18,11966.171
3187,2016-03-21,11924.652
3188,2016-03-22,11893.577
3189,2016-03-23,11868.245
3190,2016-03-24,11812.729
3191,2016-03-25,11803.450
3192,2016-03-28,11785.368
3193,2016-03-29,11862.933
3194,2016-03-30,11976.620
3195,2016-03-31,11999.103
3196,2016-04-01,12016.108
3197,2016-04-04,11983.676
3198,2016-04-05,11945.538
3199,2016-04-06,11905.072
3200,2016-04-07,11935.201
3201,2016-04-08,11868.804
3202,2016-04-11,11925.676
3203,2016-04-12,11979.749
3204,2016-04-13,12038.989
3205,2016-04-14,12001.467
3206,2016-04-15,11980.698
3207,2016-04-18,11987.676
3208,2016-04-19,12085.142
3209,2016-04-20,12135.151
3210,2016-04-21,12093.807
3211,2016-04-22,12049.687
3212,2016-04-25,12032.546
3213,2016-04-26,12053.887
3214,2016-04-27,12083.302
3215,2016-04-28,12076.938
3216,2016-04-29,12117.538
3217,2016-05-02,12154.643
3218,2016-05-03,12197.415
3219,2016-05-04,12086.296
3220,2016-05-05,12047.118
3221,2016-05-06,12044.778
3222,2016-05-09,11974.895
3223,2016-05-10,11921.416
3224,2016-05-11,11954.456
3225,2016-05-12,11969.279
3226,2016-05-13,11951.183
3227,2016-05-16,11893.239
3228,2016-05-17,11909.948
3229,2016-05-18,11923.379
3230,2016-05-19,11852.937
3231,2016-05-20,11844.190
3232,2016-05-23,11842.338
3233,2016-05-24,11836.046
3234,2016-05-25,11811.862
3235,2016-05-26,11806.542
3236,2016-05-27,11853.397
3237,2016-05-30,11786.112
3238,2016-05-31,11810.751
3239,2016-06-01,11862.016
3240,2016-06-02,11899.359
3241,2016-06-03,11882.006
3242,2016-06-06,12037.941
3243,2016-06-07,12060.039
3244,2016-06-08,12119.148
3245,2016-06-09,12235.806
3246,2016-06-10,12179.142
3247,2016-06-13,12133.119
3248,2016-06-14,12144.630
3249,2016-06-15,12099.882
3250,2016-06-16,12172.063
3251,2016-06-17,12153.274
3252,2016-06-20,12205.201
3253,2016-06-21,12226.174
3254,2016-06-22,12218.535
3255,2016-06-23,12269.467
3256,2016-06-24,12285.916
3257,2016-06-27,12173.984
3258,2016-06-28,12075.965
3259,2016-06-29,12150.176
3260,2016-06-30,12219.666
3261,2016-07-01,12186.056
3262,2016-07-04,12189.592
3263,2016-07-05,12216.098
3264,2016-07-06,12054.599
3265,2016-07-07,12025.157
3266,2016-07-08,12015.715
3267,2016-07-11,12043.940
3268,2016-07-12,12076.238
3269,2016-07-13,12351.468
3270,2016-07-14,12332.570
3271,2016-07-15,12444.584
3272,2016-07-18,12380.058
3273,2016-07-19,12383.283
3274,2016-07-20,12316.015
3275,2016-07-21,12344.755
3276,2016-07-22,12365.035
3277,2016-07-25,12314.872
3278,2016-07-26,12303.589
3279,2016-07-27,12336.332
3280,2016-07-28,12393.456
3281,2016-07-29,12385.283
3282,2016-08-01,12471.710
3283,2016-08-02,12440.552
3284,2016-08-03,12515.423
3285,2016-08-04,12490.976
3286,2016-08-05,12474.996
3287,2016-08-08,12415.540
3288,2016-08-09,12415.444
3289,2016-08-10,12422.354
3290,2016-08-11,12478.328
3291,2016-08-12,12449.516
3292,2016-08-15,12430.338
3293,2016-08-16,12431.431
3294,2016-08-17,12537.921
3295,2016-08-18,12535.571
3296,2016-08-19,12596.489
3297,2016-08-22,12525.511
3298,2016-08-23,12554.369
3299,2016-08-24,12563.207
3300,2016-08-25,12560.818
3301,2016-08-26,12563.777
3302,2016-08-29,12484.769
3303,2016-08-30,12494.516
3304,2016-08-31,12448.674
3305,2016-09-01,12450.368
3306,2016-09-02,12497.748
3307,2016-09-05,12517.476
3308,2016-09-06,12537.348
3309,2016-09-07,12630.348
3310,2016-09-08,12616.016
3311,2016-09-09,12600.864
3312,2016-09-12,12530.464
3313,2016-09-13,12555.459
3314,2016-09-14,12471.902
3315,2016-09-15,12485.700
3316,2016-09-16,12511.521
3317,2016-09-19,12455.223
3318,2016-09-20,12472.845
3319,2016-09-21,12476.785
3320,2016-09-22,12542.209
3321,2016-09-23,12568.436
3322,2016-09-26,12520.694
3323,2016-09-27,12514.950
3324,2016-09-28,12533.887
3325,2016-09-29,12582.549
3326,2016-09-30,12538.854
3327,2016-10-03,12542.073
3328,2016-10-04,12546.738
3329,2016-10-05,12477.657
3330,2016-10-06,12492.673
3331,2016-10-07,12397.660
3332,2016-10-10,12416.425
3333,2016-10-11,12390.308
3334,2016-10-12,12331.805
3335,2016-10-13,12264.701
3336,2016-10-14,12299.498
3337,2016-10-17,12260.780
3338,2016-10-18,12296.825
3339,2016-10-19,12367.458
3340,2016-10-20,12362.386
3341,2016-10-21,12320.057
3342,2016-10-24,12280.541
3343,2016-10-25,12278.857
3344,2016-10-26,12237.442
3345,2016-10-27,12296.890
3346,2016-10-28,12232.825
3347,2016-10-31,12277.561
3348,2016-11-01,12298.377
3349,2016-11-02,12300.462
3350,2016-11-03,12366.637
3351,2016-11-04,12472.921
3352,2016-11-07,12486.152
3353,2016-11-08,12465.454
3354,2016-11-09,12479.128
3355,2016-11-10,12437.305
3356,2016-11-11,12438.189
3357,2016-11-14,12391.057
3358,2016-11-15,12372.265
3359,2016-11-16,12388.880
3360,2016-11-17,12381.819
3361,2016-11-18,12298.176
3362,2016-11-21,12268.606
3363,2016-11-22,12358.258
3364,2016-11-23,12342.072
3365,2016-11-24,12281.338
3366,2016-11-25,12299.317
3367,2016-11-28,12331.216
3368,2016-11-29,12367.519
3369,2016-11-30,12391.752
3370,2016-12-01,12347.791
3371,2016-12-02,12420.470
3372,2016-12-05,12402.968
3373,2016-12-06,12514.234
3374,2016-12-07,12487.517
3375,2016-12-08,12520.158
3376,2016-12-09,12455.241
3377,2016-12-12,12420.055
3378,2016-12-13,12499.023
3379,2016-12-14,12500.989
3380,2016-12-15,12379.113
3381,2016-12-16,12277.173
3382,2016-12-19,12313.573
3383,2016-12-20,12284.574
3384,2016-12-21,12264.936
3385,2016-12-22,12301.293
3386,2016-12-23,12312.498
3387,2016-12-26,12319.345
3388,2016-12-27,12316.252
3389,2016-12-28,12315.405
3390,2016-12-29,12285.120
3391,2016-12-30,12444.534
3392,2017-01-02,12420.508
3393,2017-01-03,12354.357
3394,2017-01-04,12319.385
3395,2017-01-05,12403.328
3396,2017-01-06,12525.769
3397,2017-01-09,12443.662
3398,2017-01-10,12488.604
3399,2017-01-11,12460.565
3400,2017-01-12,12520.208
3401,2017-01-13,12536.097
3402,2017-01-16,12499.139
3403,2017-01-17,12499.741
3404,2017-01-18,12857.892
3405,2017-01-19,12768.565
3406,2017-01-20,12813.800
3407,2017-01-23,12856.865
3408,2017-01-24,12919.336
3409,2017-01-25,12919.628
3410,2017-01-26,12956.943
3411,2017-01-27,12914.763
3412,2017-01-30,12936.700
3413,2017-01-31,12938.938
3414,2017-02-01,13002.910
3415,2017-02-02,12990.324
3416,2017-02-03,12994.191
3417,2017-02-06,13002.586
3418,2017-02-07,12982.548
3419,2017-02-08,12942.094
3420,2017-02-09,12956.041
3421,2017-02-10,12919.234
3422,2017-02-13,12904.999
3423,2017-02-14,12894.190
3424,2017-02-15,12878.943
3425,2017-02-16,12911.799
3426,2017-02-17,12957.520
3427,2017-02-20,12910.054
3428,2017-02-21,12908.037
3429,2017-02-22,12863.806
3430,2017-02-23,12866.055
3431,2017-02-24,12916.195
3432,2017-02-27,12865.382
3433,2017-02-28,12889.474
3434,2017-03-01,12868.929
3435,2017-03-02,12821.340
3436,2017-03-03,12784.503
3437,2017-03-06,12871.893
3438,2017-03-07,12825.866
3439,2017-03-08,12806.879
3440,2017-03-09,12768.208
3441,2017-03-10,12781.094
3442,2017-03-13,12852.090
3443,2017-03-14,12853.100
3444,2017-03-15,12833.239
3445,2017-03-16,12982.537
3446,2017-03-17,12993.337
3447,2017-03-20,13012.285
3448,2017-03-21,13016.247
3449,2017-03-22,13053.613
3450,2017-03-23,13051.539
3451,2017-03-24,13041.128
3452,2017-03-27,13076.410
3453,2017-03-28,13080.537
3454,2017-03-29,13037.237
3455,2017-03-30,13041.356
3456,2017-03-31,13004.814
3457,2017-04-03,12999.164
3458,2017-04-04,12992.697
3459,2017-04-05,12969.390
3460,2017-04-06,12965.147
3461,2017-04-07,12948.678
3462,2017-04-10,12894.236
3463,2017-04-11,12926.850
3464,2017-04-12,12933.951
3465,2017-04-13,12998.910
3466,2017-04-14,12968.491
3467,2017-04-17,12977.914
3468,2017-04-18,13003.194
3469,2017-04-19,13077.949
3470,2017-04-20,13038.720
3471,2017-04-21,13026.164
3472,2017-04-24,13104.654
3473,2017-04-25,13062.536
3474,2017-04-26,13037.405
3475,2017-04-27,12993.394
3476,2017-04-28,12971.475
3477,2017-05-01,12955.833
3478,2017-05-02,12987.502
3479,2017-05-03,12956.660
3480,2017-05-04,12936.272
3481,2017-05-05,12915.018
3482,2017-05-08,12976.237
3483,2017-05-09,12955.305
3484,2017-05-10,12942.345
3485,2017-05-11,12938.037
3486,2017-05-12,12950.968
3487,2017-05-15,12943.279
3488,2017-05-16,13027.657
3489,2017-05-17,13043.174
3490,2017-05-18,13056.395
3491,2017-05-19,13051.736
3492,2017-05-22,13135.875
3493,2017-05-23,13160.317
3494,2017-05-24,13135.164
3495,2017-05-25,13240.890
3496,2017-05-26,13185.903
3497,2017-05-29,13213.172
3498,2017-05-30,13195.174
3499,2017-05-31,13198.489
3500,2017-06-01,13181.404
3501,2017-06-02,13156.865
3502,2017-06-05,13173.858
3503,2017-06-06,13194.113
3504,2017-06-07,13221.723
3505,2017-06-08,13162.529
3506,2017-06-09,13151.002
3507,2017-06-12,13215.174
3508,2017-06-13,13357.882
3509,2017-06-14,13407.051
3510,2017-06-15,13426.162
3511,2017-06-16,13402.133
3512,2017-06-19,13449.640
3513,2017-06-20,13412.086
3514,2017-06-21,13380.049
3515,2017-06-22,13375.065
3516,2017-06-23,13419.679
3517,2017-06-26,13440.057
3518,2017-06-27,13437.368
3519,2017-06-28,13513.232
3520,2017-06-29,13605.623
3521,2017-06-30,13656.404
3522,2017-07-03,13662.887
3523,2017-07-04,13623.092
3524,2017-07-05,13614.157
3525,2017-07-06,13601.008
3526,2017-07-07,13614.554
3527,2017-07-10,13624.808
3528,2017-07-11,13624.808
3529,2017-07-12,13626.010
3530,2017-07-13,13675.100
3531,2017-07-14,13719.853
3532,2017-07-17,13812.321
3533,2017-07-18,13770.645
3534,2017-07-19,13858.213
3535,2017-07-20,13873.772
3536,2017-07-21,13884.449
3537,2017-07-24,13913.801
3538,2017-07-25,13919.464
3539,2017-07-26,13915.302
3540,2017-07-27,13995.084
3541,2017-07-28,13952.374
3542,2017-07-31,13977.935
3543,2017-08-01,14004.796
3544,2017-08-02,13993.851
3545,2017-08-03,13982.962
3546,2017-08-04,13982.486
3547,2017-08-07,13919.976
3548,2017-08-08,13904.681
3549,2017-08-09,13880.557
3550,2017-08-10,13911.805
3551,2017-08-11,13883.305
3552,2017-08-14,13922.526
3553,2017-08-15,13863.528
3554,2017-08-16,13816.186
3555,2017-08-17,13894.856
3556,2017-08-18,13862.753
3557,2017-08-21,13892.694
3558,2017-08-22,13920.747
3559,2017-08-23,13865.270
3560,2017-08-24,13865.511
3561,2017-08-25,13860.297
3562,2017-08-28,13953.119
3563,2017-08-29,13957.570
3564,2017-08-30,13965.647
3565,2017-08-31,13914.842
3566,2017-09-01,13956.131
3567,2017-09-04,13971.476
3568,2017-09-05,13953.954
3569,2017-09-06,14051.314
3570,2017-09-07,14050.593
3571,2017-09-08,14112.806
3572,2017-09-11,14143.808
3573,2017-09-12,14118.253
3574,2017-09-13,14156.030
3575,2017-09-14,14098.030
3576,2017-09-15,14159.350
3577,2017-09-18,14212.606
3578,2017-09-19,14192.934
3579,2017-09-20,14218.597
3580,2017-09-21,14180.992
3581,2017-09-22,14187.238
3582,2017-09-25,14182.462
3583,2017-09-26,14164.623
3584,2017-09-27,14111.024
3585,2017-09-28,14076.648
3586,2017-09-29,14097.081
3587,2017-10-02,14097.313
3588,2017-10-03,14037.004
3589,2017-10-04,14036.981
3590,2017-10-05,14039.552
3591,2017-10-06,13964.516
3592,2017-10-09,13957.320
3593,2017-10-10,13958.303
3594,2017-10-11,14009.650
3595,2017-10-12,14046.464
3596,2017-10-13,14053.560
3597,2017-10-16,14081.381
3598,2017-10-17,14055.547
3599,2017-10-18,14038.254
3600,2017-10-19,14037.831
3601,2017-10-20,14024.637
3602,2017-10-23,13936.642
3603,2017-10-24,13965.957
3604,2017-10-25,13896.481
3605,2017-10-26,13904.500
3606,2017-10-27,13797.491
3607,2017-10-30,13844.480
3608,2017-10-31,13887.697
3609,2017-11-01,13882.815
3610,2017-11-02,13899.930
3611,2017-11-03,13942.347
3612,2017-11-06,13948.624
3613,2017-11-07,13995.072
